contig	cluster	completeness	purity	taxid	superkingdom	phylum	class	order	family	genus	species	x	y
NODE_2366_length_5570_cov_111.505				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.167471400000001	10.152375
NODE_2368_length_5569_cov_112.724				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-5.179797	10.007719
NODE_2370_length_5566_cov_134.936				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.69725	-0.18337972
NODE_2371_length_5562_cov_111.752				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.1330433	10.062660000000001
NODE_2372_length_5559_cov_164.898				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.931264	-0.24627556
NODE_2385_length_5464_cov_116.493				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.613654	9.240621
NODE_2387_length_5423_cov_109.645				456826	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	unclassified	9.928614999999999	-7.602563000000001
NODE_2388_length_5412_cov_113.233				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.739395	-0.27770382
NODE_2389_length_5400_cov_112.55				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.053317	10.137260000000001
NODE_2391_length_5346_cov_148.387				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.998437	-0.16385955
NODE_2392_length_5336_cov_216.645				1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.691136	-9.553452
NODE_2393_length_5324_cov_111.45				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-5.194458	10.058203
NODE_2394_length_5322_cov_115.485				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.836113000000001	-0.31782752
NODE_2395_length_5320_cov_113.448				302485	bacteria	proteobacteria	alphaproteobacteria	rhodobacterales	rhodobacteraceae	phaeobacter	unclassified	-0.49569540000000006	3.3801707999999997
NODE_2399_length_5306_cov_140.67				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.910205	-0.17562605
NODE_2402_length_5266_cov_112.799				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-3.316008	-1.9880596000000001
NODE_2406_length_5234_cov_107.12				171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.869769999999999	-7.7020583
NODE_2408_length_5218_cov_106.859				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.858495	-8.583039
NODE_2409_length_5217_cov_140.466				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.912439	-0.10037382
NODE_2411_length_5203_cov_136.876				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.876634	-0.59053284
NODE_2416_length_5166_cov_139.655				1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.696036	-9.569524000000001
NODE_2418_length_5150_cov_142.034				936562	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cm21	9.568024000000001	-0.55316424
NODE_2428_length_5082_cov_122.541				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.897078500000001	-0.31157579999999996
NODE_2430_length_5070_cov_111.617				1618417	bacteria	candidatus daviesbacteria	unclassified	unclassified	unclassified	unclassified	candidatus daviesbacteria bacterium gw2011_gwa1_36_8	8.148916999999999	-7.6903796
NODE_2432_length_5066_cov_129.228				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.98692	-0.2653821
NODE_2434_length_5053_cov_110.887				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.9094305	-0.13054165
NODE_2440_length_5013_cov_138.3				1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-13.222792000000002	-10.418925
NODE_2441_length_4984_cov_137.06				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.935139999999999	-0.40517858
NODE_2447_length_4960_cov_111.159				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.1351132	10.138137
NODE_2448_length_4955_cov_122.36				171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.077196	-6.703148
NODE_2454_length_4928_cov_107.215				171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.786478	-7.6762179999999995
NODE_2455_length_4920_cov_112.132				237368	bacteria	planctomycetes	candidatus brocadiae	candidatus brocadiales	candidatus brocadiaceae	candidatus scalindua	candidatus scalindua brodae	9.830621	-7.562843300000001
NODE_2456_length_4913_cov_117.3				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.725118	-8.436473
NODE_2462_length_4868_cov_124.213				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.912944	-0.41147219999999995
NODE_2464_length_4846_cov_115.034				745718	bacteria	bacteroidetes	flavobacteriia	flavobacteriales	flavobacteriaceae	olleya	olleya sp. vcsm12	9.851555000000001	-7.395652
NODE_2466_length_4831_cov_134.785				1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.933895	-9.953692
NODE_2467_length_4829_cov_137.74				1655580	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120920-bin41	-12.818546000000001	-9.068811
NODE_2472_length_4799_cov_113.123				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.859814	-0.38580164
NODE_2474_length_4772_cov_114.22				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-4.934897	9.599657
NODE_2480_length_4745_cov_113.201				1633631	bacteria	candidatus kryptonia	unclassified	unclassified	unclassified	candidatus kryptonium	candidatus kryptonium thompsoni	-2.4359581	-2.1802206
NODE_2488_length_4696_cov_130.741				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.945815	-0.31982586
NODE_2493_length_4636_cov_116.702				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.59839	-0.9042728000000001
NODE_2495_length_4619_cov_110.343				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.2367682	10.077900999999999
NODE_2497_length_4598_cov_113.084				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.540091	9.351042
NODE_2501_length_4554_cov_111.921				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.63385	-0.86845434
NODE_2503_length_4529_cov_480.291				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-4.5802217	-1.8693607
NODE_2505_length_4519_cov_112.863				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.60778	-8.195971499999999
NODE_2506_length_4509_cov_112.645				1827386	bacteria	proteobacteria	unclassified	unclassified	unclassified	unclassified	proteobacteria bacterium hn_bin10	-5.7427053	0.05960236
NODE_2508_length_4499_cov_106.566				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.637681	-0.8795357
NODE_2509_length_4498_cov_136.752				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.939713000000001	-0.42122728
NODE_2510_length_4488_cov_113.999				1798559	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	candidate division ksb1 bacterium rbg_16_48_16	-5.0912776	-2.0126202
NODE_2514_length_4451_cov_117.447				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.996607000000001	-0.24282214
NODE_2515_length_4446_cov_114.332				2315472	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	k189a clade bacterium	4.938454	-12.89818
NODE_2516_length_4439_cov_117.514				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	6.621987299999999	-9.440567999999999
NODE_2521_length_4425_cov_216.63				1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	-12.539178	-9.281433
NODE_2535_length_4310_cov_111.934				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-7.0993857	-0.39799583
NODE_2536_length_4307_cov_115.485				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	9.766448	-0.7133408
NODE_2541_length_4277_cov_118.488				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	9.915257	-0.33627870000000004
NODE_2542_length_4276_cov_127.422				1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	-12.709800999999999	-9.628842
NODE_2544_length_4262_cov_337.654				171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	-8.93812	0.10700437
NODE_2547_length_4230_cov_223.974				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.003624	-0.35313097
NODE_2549_length_4221_cov_113.703				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.027889	-0.2508917
NODE_2550_length_4218_cov_115.156				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	9.784892999999999	-0.7883986999999999
NODE_2552_length_4216_cov_111.362				1752737	bacteria	candidatus moranbacteria	unclassified	unclassified	unclassified	unclassified	unclassified	10.068607	-6.483632599999999
NODE_2553_length_4215_cov_113.825				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.861195	-0.73239124
NODE_2554_length_4214_cov_120.543				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.921314	-0.2568771
NODE_2555_length_4213_cov_130.976				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.987321000000001	-0.35377395
NODE_2556_length_4212_cov_118.486				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-2.9117672000000003	-2.0405343
NODE_2558_length_4210_cov_115.013				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.6814795	9.452175
NODE_2559_length_4210_cov_112.527				2030808	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	unclassified	candidatus cloacimonetes bacterium	9.992287	-7.669821700000001
NODE_2563_length_4186_cov_132.102				1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.5395	-9.134491
NODE_2566_length_4177_cov_104.625				171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.805716499999999	-7.671710000000001
NODE_2570_length_4151_cov_112.708				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-5.0027574999999995	10.061498
NODE_2572_length_4141_cov_122.584				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.967381	-0.27884640000000005
NODE_2577_length_4123_cov_216.751				1655632	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120924-bin41	-12.999413	-10.30543
NODE_2578_length_4119_cov_110.219				1805221	bacteria	ignavibacteriae	ignavibacteria	unclassified	unclassified	unclassified	ignavibacteria bacterium cg2_30_36_16	-3.0111623	-2.023946
NODE_2586_length_4079_cov_140.321				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.925936	-0.50301445
NODE_2594_length_4046_cov_112.211				1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.83382	-10.259902
NODE_2598_length_4030_cov_112.654				1655632	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120924-bin41	-12.947554	-10.071578
NODE_2601_length_4012_cov_113.201				2315472	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	k189a clade bacterium	6.4486256	-9.697643
NODE_2602_length_4009_cov_141.072				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.989853	-0.40438676
NODE_2605_length_3995_cov_142.102				1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	-12.732589	-9.350379
NODE_2606_length_3993_cov_113.37				1759059	bacteria	proteobacteria	alphaproteobacteria	caulobacterales	caulobacteraceae	unclassified	caulobacteraceae bacterium otsz_a_272	-14.381497	5.2382183
NODE_2615_length_3973_cov_137.929				1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-13.082975	-10.312342
NODE_2621_length_3910_cov_112.474				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.8781433	9.653012
NODE_2622_length_3910_cov_114.767				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.915952	-0.63227004
NODE_2625_length_3905_cov_115.941				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.885392999999999	-0.37095946
NODE_2627_length_3899_cov_131.601				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.041177000000001	-0.47313774
NODE_2636_length_3867_cov_126.223				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.643198	-0.8811952
NODE_2643_length_3854_cov_141.149				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.677047	-0.8993270000000001
NODE_2647_length_3840_cov_116.294				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.95802	-0.53018266
NODE_2653_length_3812_cov_111.749				1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	-12.953469	-10.429186
NODE_2654_length_3809_cov_115.38				1224	bacteria	proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified	6.2239842	-9.128971
NODE_2656_length_3796_cov_113.026				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-2.9913936000000003	-2.0038104
NODE_2658_length_3670_cov_111.917				2212469	bacteria	calditrichaeota	unclassified	unclassified	unclassified	unclassified	calditrichaeota bacterium	-3.1279526	-1.9618776000000002
NODE_2664_length_3721_cov_116.612				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.004605	-0.41323146
NODE_2665_length_3717_cov_133.673				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.642978	-0.9288473
NODE_2666_length_3716_cov_141.42				1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-3.9805898999999996	-2.3800285
NODE_2669_length_3700_cov_131.65				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.8769045	-0.5026474
NODE_2670_length_3694_cov_142.274				1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.630493	-10.12368
NODE_2671_length_3688_cov_219.383				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	6.418503299999999	-6.946801
NODE_2673_length_3676_cov_111.888				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-3.0278853999999997	-2.0856578000000003
NODE_2675_length_3660_cov_112.487				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-4.945087	9.949471
